step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,tokens_per_sec_per_M_params,total_tokens,grad_norm,timestamp
2246,3.637746,2.599372,20.736183,5.00e-04,29799.82,83.88,18407424,N/A,2025-08-03 18:08:43
2247,2.863410,2.599372,20.736183,5.00e-04,29785.15,83.84,18415616,N/A,2025-08-03 18:08:43
2248,2.040652,2.599372,20.736183,5.00e-04,29816.04,83.93,18423808,N/A,2025-08-03 18:08:43
2249,1.454952,2.599372,20.736183,5.00e-04,30010.60,84.47,18432000,N/A,2025-08-03 18:08:44
2250,2.274476,2.599372,20.736183,5.00e-04,29762.75,83.78,18440192,0.2682,2025-08-03 18:08:44
2251,2.113858,2.599372,20.736183,5.00e-04,29754.20,83.75,18448384,N/A,2025-08-03 18:08:44
2252,2.998068,2.599372,20.736183,5.00e-04,29821.80,83.94,18456576,N/A,2025-08-03 18:08:45
2253,2.437356,2.599372,20.736183,5.00e-04,29797.78,83.87,18464768,N/A,2025-08-03 18:08:45
2254,2.008972,2.599372,20.736183,5.00e-04,29858.73,84.05,18472960,N/A,2025-08-03 18:08:45
2255,2.389785,2.599372,20.736183,5.00e-04,29839.13,83.99,18481152,N/A,2025-08-03 18:08:45
2256,4.478384,2.599372,20.736183,5.00e-04,29837.61,83.99,18489344,N/A,2025-08-03 18:08:46
2257,2.017078,2.599372,20.736183,5.00e-04,29816.44,83.93,18497536,N/A,2025-08-03 18:08:46
2258,3.123673,2.599372,20.736183,5.00e-04,29871.00,84.08,18505728,N/A,2025-08-03 18:08:46
2259,1.862638,2.599372,20.736183,5.00e-04,30114.89,84.77,18513920,N/A,2025-08-03 18:08:47
2260,3.367887,2.599372,20.736183,5.00e-04,29785.79,83.84,18522112,0.2895,2025-08-03 18:08:47
2261,4.100867,2.599372,20.736183,5.00e-04,29770.16,83.80,18530304,N/A,2025-08-03 18:08:47
2262,3.871101,2.599372,20.736183,5.00e-04,29771.97,83.80,18538496,N/A,2025-08-03 18:08:48
2263,2.548193,2.599372,20.736183,5.00e-04,29769.89,83.80,18546688,N/A,2025-08-03 18:08:48
2264,2.277582,2.599372,20.736183,5.00e-04,29787.20,83.84,18554880,N/A,2025-08-03 18:08:48
2265,3.143596,2.599372,20.736183,5.00e-04,29686.05,83.56,18563072,N/A,2025-08-03 18:08:49
2266,2.804520,2.599372,20.736183,5.00e-04,29706.83,83.62,18571264,N/A,2025-08-03 18:08:49
2267,0.840380,2.599372,20.736183,5.00e-04,29692.44,83.58,18579456,N/A,2025-08-03 18:08:49
2268,1.963624,2.599372,20.736183,5.00e-04,29663.06,83.50,18587648,N/A,2025-08-03 18:08:49
2269,3.299165,2.599372,20.736183,5.00e-04,29948.15,84.30,18595840,N/A,2025-08-03 18:08:50
2270,2.695893,2.599372,20.736183,5.00e-04,29687.71,83.56,18604032,0.4205,2025-08-03 18:08:50
2271,1.579413,2.599372,20.736183,5.00e-04,29692.01,83.58,18612224,N/A,2025-08-03 18:08:50
2272,2.664284,2.599372,20.736183,5.00e-04,29705.87,83.62,18620416,N/A,2025-08-03 18:08:51
2273,3.413508,2.599372,20.736183,5.00e-04,29686.48,83.56,18628608,N/A,2025-08-03 18:08:51
2274,1.938924,2.599372,20.736183,5.00e-04,29804.79,83.89,18636800,N/A,2025-08-03 18:08:51
2275,2.909247,2.599372,20.736183,5.00e-04,29802.36,83.89,18644992,N/A,2025-08-03 18:08:52
2276,2.580608,2.599372,20.736183,5.00e-04,29706.22,83.62,18653184,N/A,2025-08-03 18:08:52
2277,3.086910,2.599372,20.736183,5.00e-04,29719.46,83.65,18661376,N/A,2025-08-03 18:08:52
2278,2.474660,2.599372,20.736183,5.00e-04,29748.08,83.73,18669568,N/A,2025-08-03 18:08:53
2279,3.913211,2.599372,20.736183,5.00e-04,30003.87,84.45,18677760,N/A,2025-08-03 18:08:53
2280,2.504277,2.599372,20.736183,5.00e-04,29733.33,83.69,18685952,0.6098,2025-08-03 18:08:53
2281,1.192076,2.599372,20.736183,5.00e-04,29751.70,83.74,18694144,N/A,2025-08-03 18:08:53
2282,1.930601,2.599372,20.736183,5.00e-04,29725.36,83.67,18702336,N/A,2025-08-03 18:08:54
2283,3.125703,2.599372,20.736183,5.00e-04,29722.00,83.66,18710528,N/A,2025-08-03 18:08:54
2284,1.958809,2.599372,20.736183,5.00e-04,29688.04,83.57,18718720,N/A,2025-08-03 18:08:54
2285,2.472689,2.599372,20.736183,5.00e-04,29768.91,83.79,18726912,N/A,2025-08-03 18:08:55
2286,2.692379,2.599372,20.736183,5.00e-04,29753.52,83.75,18735104,N/A,2025-08-03 18:08:55
2287,4.950804,2.599372,20.736183,5.00e-04,29685.38,83.56,18743296,N/A,2025-08-03 18:08:55
2288,2.287940,2.599372,20.736183,5.00e-04,29700.80,83.60,18751488,N/A,2025-08-03 18:08:56
2289,2.614366,2.599372,20.736183,5.00e-04,29951.39,84.31,18759680,N/A,2025-08-03 18:08:56
2290,2.993812,2.599372,20.736183,5.00e-04,29673.98,83.53,18767872,0.3839,2025-08-03 18:08:56
2291,2.549487,2.599372,20.736183,5.00e-04,29702.41,83.61,18776064,N/A,2025-08-03 18:08:57
2292,3.019827,2.599372,20.736183,5.00e-04,29672.50,83.52,18784256,N/A,2025-08-03 18:08:57
2293,2.177591,2.599372,20.736183,5.00e-04,29688.54,83.57,18792448,N/A,2025-08-03 18:08:57
2294,1.888430,2.599372,20.736183,5.00e-04,29698.48,83.60,18800640,N/A,2025-08-03 18:08:57
2295,1.702134,2.599372,20.736183,5.00e-04,29739.21,83.71,18808832,N/A,2025-08-03 18:08:58
2296,2.373591,2.599372,20.736183,5.00e-04,29819.07,83.93,18817024,N/A,2025-08-03 18:08:58
2297,1.325619,2.599372,20.736183,5.00e-04,29840.57,83.99,18825216,N/A,2025-08-03 18:08:58
2298,3.760364,2.599372,20.736183,5.00e-04,29880.69,84.11,18833408,N/A,2025-08-03 18:08:59
2299,2.978985,2.599372,20.736183,5.00e-04,30128.05,84.80,18841600,N/A,2025-08-03 18:08:59
2300,2.597645,2.599372,20.736183,5.00e-04,29882.41,84.11,18849792,0.4103,2025-08-03 18:08:59
2301,1.698611,2.599372,20.736183,5.00e-04,13522.95,38.06,18857984,N/A,2025-08-03 18:09:03
2302,2.542068,2.599372,20.736183,5.00e-04,13524.88,38.07,18866176,N/A,2025-08-03 18:09:03
2303,4.499555,2.599372,20.736183,5.00e-04,13526.95,38.08,18874368,N/A,2025-08-03 18:09:03
2304,1.783628,2.599372,20.736183,5.00e-04,13521.63,38.06,18882560,N/A,2025-08-03 18:09:04
2305,2.666967,2.599372,20.736183,5.00e-04,13491.19,37.97,18890752,N/A,2025-08-03 18:09:04
2306,1.276209,2.599372,20.736183,5.00e-04,13484.70,37.96,18898944,N/A,2025-08-03 18:09:04
2307,2.243463,2.599372,20.736183,5.00e-04,13483.24,37.95,18907136,N/A,2025-08-03 18:09:05
2308,2.873080,2.599372,20.736183,5.00e-04,13486.83,37.96,18915328,N/A,2025-08-03 18:09:05
2309,2.043466,2.599372,20.736183,5.00e-04,13532.29,38.09,18923520,N/A,2025-08-03 18:09:05
2310,2.609086,2.599372,20.736183,5.00e-04,29408.30,82.78,18931712,0.3169,2025-08-03 18:09:06
2311,2.507513,2.599372,20.736183,5.00e-04,29404.75,82.77,18939904,N/A,2025-08-03 18:09:06
2312,1.942891,2.599372,20.736183,5.00e-04,29400.32,82.76,18948096,N/A,2025-08-03 18:09:06
2313,1.755164,2.599372,20.736183,5.00e-04,29423.27,82.82,18956288,N/A,2025-08-03 18:09:07
2314,3.157728,2.599372,20.736183,5.00e-04,29565.64,83.22,18964480,N/A,2025-08-03 18:09:07
2315,2.210054,2.599372,20.736183,5.00e-04,29614.27,83.36,18972672,N/A,2025-08-03 18:09:07
2316,3.309139,2.599372,20.736183,5.00e-04,29531.39,83.12,18980864,N/A,2025-08-03 18:09:07
2317,2.610790,2.599372,20.736183,5.00e-04,29546.85,83.17,18989056,N/A,2025-08-03 18:09:08
2318,3.363977,2.599372,20.736183,5.00e-04,29536.72,83.14,18997248,N/A,2025-08-03 18:09:08
2319,2.374833,2.599372,20.736183,5.00e-04,30073.51,84.65,19005440,N/A,2025-08-03 18:09:08
2320,2.470413,2.599372,20.736183,5.00e-04,29793.18,83.86,19013632,0.3618,2025-08-03 18:09:09
2321,1.378689,2.599372,20.736183,5.00e-04,29785.67,83.84,19021824,N/A,2025-08-03 18:09:09
2322,1.281623,2.599372,20.736183,5.00e-04,29777.86,83.82,19030016,N/A,2025-08-03 18:09:09
2323,3.781835,2.599372,20.736183,5.00e-04,29803.44,83.89,19038208,N/A,2025-08-03 18:09:10
2324,2.861896,2.599372,20.736183,5.00e-04,29777.95,83.82,19046400,N/A,2025-08-03 18:09:10
2325,1.238192,2.599372,20.736183,5.00e-04,29874.85,84.09,19054592,N/A,2025-08-03 18:09:10
2326,2.128195,2.599372,20.736183,5.00e-04,29865.17,84.06,19062784,N/A,2025-08-03 18:09:11
2327,2.046239,2.599372,20.736183,5.00e-04,29807.73,83.90,19070976,N/A,2025-08-03 18:09:11
2328,1.629858,2.599372,20.736183,5.00e-04,29810.57,83.91,19079168,N/A,2025-08-03 18:09:11
2329,4.143674,2.599372,20.736183,5.00e-04,30082.01,84.67,19087360,N/A,2025-08-03 18:09:11
2330,3.828422,2.599372,20.736183,5.00e-04,29767.16,83.79,19095552,0.6248,2025-08-03 18:09:12
2331,2.502735,2.599372,20.736183,5.00e-04,29589.48,83.29,19103744,N/A,2025-08-03 18:09:12
2332,2.550480,2.599372,20.736183,5.00e-04,29550.97,83.18,19111936,N/A,2025-08-03 18:09:12
2333,1.112548,2.599372,20.736183,5.00e-04,29489.90,83.01,19120128,N/A,2025-08-03 18:09:13
2334,2.056177,2.599372,20.736183,5.00e-04,29484.23,82.99,19128320,N/A,2025-08-03 18:09:13
2335,1.830240,2.599372,20.736183,5.00e-04,29454.35,82.91,19136512,N/A,2025-08-03 18:09:13
2336,2.881695,2.599372,20.736183,5.00e-04,29511.70,83.07,19144704,N/A,2025-08-03 18:09:14
2337,4.163830,2.599372,20.736183,5.00e-04,29407.64,82.78,19152896,N/A,2025-08-03 18:09:14
2338,2.657506,2.599372,20.736183,5.00e-04,29426.20,82.83,19161088,N/A,2025-08-03 18:09:14
2339,1.879613,2.599372,20.736183,5.00e-04,29678.35,83.54,19169280,N/A,2025-08-03 18:09:15
2340,2.190169,2.599372,20.736183,5.00e-04,29575.48,83.25,19177472,0.2683,2025-08-03 18:09:15
2341,3.962092,2.599372,20.736183,5.00e-04,29592.56,83.30,19185664,N/A,2025-08-03 18:09:15
2342,2.204661,2.599372,20.736183,5.00e-04,29670.05,83.52,19193856,N/A,2025-08-03 18:09:15
2343,2.875844,2.599372,20.736183,5.00e-04,29626.86,83.39,19202048,N/A,2025-08-03 18:09:16
2344,2.614819,2.599372,20.736183,5.00e-04,29548.49,83.17,19210240,N/A,2025-08-03 18:09:16
2345,1.737862,2.599372,20.736183,5.00e-04,29509.73,83.06,19218432,N/A,2025-08-03 18:09:16
2346,4.026076,2.599372,20.736183,5.00e-04,29478.90,82.98,19226624,N/A,2025-08-03 18:09:17
2347,2.286842,2.599372,20.736183,5.00e-04,29409.02,82.78,19234816,N/A,2025-08-03 18:09:17
2348,1.289670,2.599372,20.736183,5.00e-04,29470.12,82.95,19243008,N/A,2025-08-03 18:09:17
2349,2.682976,2.599372,20.736183,5.00e-04,29756.45,83.76,19251200,N/A,2025-08-03 18:09:18
2350,2.859940,2.599372,20.736183,5.00e-04,29491.63,83.01,19259392,0.3767,2025-08-03 18:09:18
2351,2.266283,2.599372,20.736183,5.00e-04,29416.86,82.80,19267584,N/A,2025-08-03 18:09:18
2352,3.661934,2.599372,20.736183,5.00e-04,29426.34,82.83,19275776,N/A,2025-08-03 18:09:19
2353,3.812928,2.599372,20.736183,5.00e-04,29544.67,83.16,19283968,N/A,2025-08-03 18:09:19
2354,2.103294,2.599372,20.736183,5.00e-04,29602.77,83.33,19292160,N/A,2025-08-03 18:09:19
2355,2.110953,2.599372,20.736183,5.00e-04,29748.53,83.74,19300352,N/A,2025-08-03 18:09:19
2356,2.990999,2.599372,20.736183,5.00e-04,29723.29,83.66,19308544,N/A,2025-08-03 18:09:20
2357,2.836691,2.599372,20.736183,5.00e-04,29737.28,83.70,19316736,N/A,2025-08-03 18:09:20
2358,2.064434,2.599372,20.736183,5.00e-04,29716.97,83.65,19324928,N/A,2025-08-03 18:09:20
2359,2.620008,2.599372,20.736183,5.00e-04,29968.75,84.36,19333120,N/A,2025-08-03 18:09:21
2360,3.991053,2.599372,20.736183,5.00e-04,29779.36,83.82,19341312,0.3481,2025-08-03 18:09:21
2361,2.496413,2.599372,20.736183,5.00e-04,29824.11,83.95,19349504,N/A,2025-08-03 18:09:21
2362,3.184987,2.599372,20.736183,5.00e-04,29816.93,83.93,19357696,N/A,2025-08-03 18:09:22
2363,3.647756,2.599372,20.736183,5.00e-04,29845.92,84.01,19365888,N/A,2025-08-03 18:09:22
2364,4.072803,2.599372,20.736183,5.00e-04,29825.93,83.95,19374080,N/A,2025-08-03 18:09:22
2365,1.012051,2.599372,20.736183,5.00e-04,29908.93,84.19,19382272,N/A,2025-08-03 18:09:22
2366,1.848543,2.599372,20.736183,5.00e-04,29884.67,84.12,19390464,N/A,2025-08-03 18:09:23
2367,2.491565,2.599372,20.736183,5.00e-04,29916.57,84.21,19398656,N/A,2025-08-03 18:09:23
2368,2.835990,2.599372,20.736183,5.00e-04,29851.41,84.03,19406848,N/A,2025-08-03 18:09:23
2369,1.264793,2.599372,20.736183,5.00e-04,30100.09,84.73,19415040,N/A,2025-08-03 18:09:24
2370,2.606311,2.599372,20.736183,5.00e-04,29827.84,83.96,19423232,0.2275,2025-08-03 18:09:24
2371,2.728575,2.599372,20.736183,5.00e-04,29837.29,83.99,19431424,N/A,2025-08-03 18:09:24
2372,3.474566,2.599372,20.736183,5.00e-04,29808.99,83.91,19439616,N/A,2025-08-03 18:09:25
2373,1.757828,2.599372,20.736183,4.99e-04,29826.96,83.96,19447808,N/A,2025-08-03 18:09:25
2374,1.753961,2.599372,20.736183,4.99e-04,29831.92,83.97,19456000,N/A,2025-08-03 18:09:25
2375,3.273066,2.599372,20.736183,4.99e-04,29818.22,83.93,19464192,N/A,2025-08-03 18:09:26
2376,2.590324,2.599372,20.736183,4.99e-04,29772.45,83.80,19472384,N/A,2025-08-03 18:09:26
2377,3.750910,2.599372,20.736183,4.99e-04,29859.44,84.05,19480576,N/A,2025-08-03 18:09:26
2378,1.446150,2.599372,20.736183,4.99e-04,29848.57,84.02,19488768,N/A,2025-08-03 18:09:26
2379,2.834527,2.599372,20.736183,4.99e-04,30043.21,84.57,19496960,N/A,2025-08-03 18:09:27
2380,2.728224,2.599372,20.736183,4.99e-04,29750.28,83.74,19505152,0.4162,2025-08-03 18:09:27
2381,1.948313,2.599372,20.736183,4.99e-04,29731.82,83.69,19513344,N/A,2025-08-03 18:09:27
2382,3.299500,2.599372,20.736183,4.99e-04,29708.92,83.62,19521536,N/A,2025-08-03 18:09:28
2383,2.988219,2.599372,20.736183,4.99e-04,29722.86,83.66,19529728,N/A,2025-08-03 18:09:28
2384,2.355137,2.599372,20.736183,4.99e-04,29746.32,83.73,19537920,N/A,2025-08-03 18:09:28
2385,2.361750,2.599372,20.736183,4.99e-04,29792.21,83.86,19546112,N/A,2025-08-03 18:09:29
2386,1.302166,2.599372,20.736183,4.99e-04,29787.77,83.85,19554304,N/A,2025-08-03 18:09:29
2387,3.593884,2.599372,20.736183,4.99e-04,29821.63,83.94,19562496,N/A,2025-08-03 18:09:29
2388,0.641300,2.599372,20.736183,4.99e-04,29868.56,84.07,19570688,N/A,2025-08-03 18:09:30
2389,1.512398,2.599372,20.736183,4.99e-04,30155.52,84.88,19578880,N/A,2025-08-03 18:09:30
2390,1.527081,2.599372,20.736183,4.99e-04,29807.59,83.90,19587072,0.2768,2025-08-03 18:09:30
2391,3.096631,2.599372,20.736183,4.99e-04,29838.50,83.99,19595264,N/A,2025-08-03 18:09:30
2392,2.404306,2.599372,20.736183,4.99e-04,29798.88,83.88,19603456,N/A,2025-08-03 18:09:31
2393,4.681338,2.599372,20.736183,4.99e-04,29705.25,83.61,19611648,N/A,2025-08-03 18:09:31
2394,2.086013,2.599372,20.736183,4.99e-04,29679.29,83.54,19619840,N/A,2025-08-03 18:09:31
2395,2.130240,2.599372,20.736183,4.99e-04,29671.04,83.52,19628032,N/A,2025-08-03 18:09:32
2396,2.572434,2.599372,20.736183,4.99e-04,29636.19,83.42,19636224,N/A,2025-08-03 18:09:32
2397,1.993644,2.599372,20.736183,4.99e-04,29666.55,83.51,19644416,N/A,2025-08-03 18:09:32
2398,3.428231,2.599372,20.736183,4.99e-04,29677.23,83.54,19652608,N/A,2025-08-03 18:09:33
2399,1.703307,2.599372,20.736183,4.99e-04,30036.62,84.55,19660800,N/A,2025-08-03 18:09:33
2400,1.925308,2.599372,20.736183,4.99e-04,29741.86,83.72,19668992,0.2546,2025-08-03 18:09:33
2401,3.141930,2.599372,20.736183,4.99e-04,13234.43,37.25,19677184,N/A,2025-08-03 18:09:37
2402,2.667177,2.599372,20.736183,4.99e-04,13249.05,37.29,19685376,N/A,2025-08-03 18:09:37
2403,1.139855,2.599372,20.736183,4.99e-04,13256.18,37.31,19693568,N/A,2025-08-03 18:09:38
2404,2.599935,2.599372,20.736183,4.99e-04,13258.37,37.32,19701760,N/A,2025-08-03 18:09:38
2405,3.981138,2.599372,20.736183,4.99e-04,13266.21,37.34,19709952,N/A,2025-08-03 18:09:38
2406,1.950008,2.599372,20.736183,4.99e-04,13226.29,37.23,19718144,N/A,2025-08-03 18:09:38
2407,1.379236,2.599372,20.736183,4.99e-04,13222.45,37.22,19726336,N/A,2025-08-03 18:09:39
2408,2.127551,2.599372,20.736183,4.99e-04,13215.58,37.20,19734528,N/A,2025-08-03 18:09:39
2409,2.259571,2.599372,20.736183,4.99e-04,13266.04,37.34,19742720,N/A,2025-08-03 18:09:39
2410,2.173212,2.599372,20.736183,4.99e-04,29677.46,83.54,19750912,0.3575,2025-08-03 18:09:40
2411,1.890145,2.599372,20.736183,4.99e-04,29685.16,83.56,19759104,N/A,2025-08-03 18:09:40
2412,2.534788,2.599372,20.736183,4.99e-04,29645.66,83.45,19767296,N/A,2025-08-03 18:09:40
2413,2.848142,2.599372,20.736183,4.99e-04,29647.82,83.45,19775488,N/A,2025-08-03 18:09:41
2414,1.585867,2.599372,20.736183,4.99e-04,29454.00,82.91,19783680,N/A,2025-08-03 18:09:41
2415,1.720406,2.599372,20.736183,4.99e-04,29611.24,83.35,19791872,N/A,2025-08-03 18:09:41
2416,1.711442,2.599372,20.736183,4.99e-04,29618.79,83.37,19800064,N/A,2025-08-03 18:09:42
2417,1.984195,2.599372,20.736183,4.99e-04,29688.13,83.57,19808256,N/A,2025-08-03 18:09:42
2418,2.488000,2.599372,20.736183,4.99e-04,29716.75,83.65,19816448,N/A,2025-08-03 18:09:42
2419,1.611799,2.599372,20.736183,4.99e-04,29963.42,84.34,19824640,N/A,2025-08-03 18:09:42
2420,0.772773,2.599372,20.736183,4.99e-04,29725.25,83.67,19832832,0.2856,2025-08-03 18:09:43
2421,3.674553,2.599372,20.736183,4.99e-04,29761.59,83.77,19841024,N/A,2025-08-03 18:09:43
2422,2.758586,2.599372,20.736183,4.99e-04,29658.95,83.48,19849216,N/A,2025-08-03 18:09:43
2423,2.667038,2.599372,20.736183,4.99e-04,29806.95,83.90,19857408,N/A,2025-08-03 18:09:44
2424,2.918203,2.599372,20.736183,4.99e-04,29852.05,84.03,19865600,N/A,2025-08-03 18:09:44
2425,1.089825,2.599372,20.736183,4.99e-04,29857.55,84.04,19873792,N/A,2025-08-03 18:09:44
2426,2.277475,2.599372,20.736183,4.99e-04,29860.40,84.05,19881984,N/A,2025-08-03 18:09:45
2427,3.077009,2.599372,20.736183,4.99e-04,29835.06,83.98,19890176,N/A,2025-08-03 18:09:45
2428,3.134016,2.599372,20.736183,4.99e-04,29847.10,84.01,19898368,N/A,2025-08-03 18:09:45
2429,2.193902,2.599372,20.736183,4.99e-04,30067.30,84.63,19906560,N/A,2025-08-03 18:09:45
2430,2.445589,2.599372,20.736183,4.99e-04,29803.45,83.89,19914752,0.3401,2025-08-03 18:09:46
2431,2.332426,2.599372,20.736183,4.99e-04,29929.41,84.25,19922944,N/A,2025-08-03 18:09:46
2432,1.931967,2.599372,20.736183,4.99e-04,29922.36,84.23,19931136,N/A,2025-08-03 18:09:46
2433,2.008843,2.599372,20.736183,4.99e-04,29916.44,84.21,19939328,N/A,2025-08-03 18:09:47
2434,1.365075,2.599372,20.736183,4.99e-04,29847.14,84.01,19947520,N/A,2025-08-03 18:09:47
2435,1.658860,2.599372,20.736183,4.99e-04,29791.75,83.86,19955712,N/A,2025-08-03 18:09:47
2436,1.669159,2.599372,20.736183,4.99e-04,29376.31,82.69,19963904,N/A,2025-08-03 18:09:48
2437,3.140685,2.599372,20.736183,4.99e-04,29368.80,82.67,19972096,N/A,2025-08-03 18:09:48
2438,3.061401,2.599372,20.736183,4.99e-04,29374.33,82.68,19980288,N/A,2025-08-03 18:09:48
2439,2.930362,2.599372,20.736183,4.99e-04,29614.16,83.36,19988480,N/A,2025-08-03 18:09:49
2440,1.063641,2.599372,20.736183,4.99e-04,29342.93,82.59,19996672,0.4425,2025-08-03 18:09:49
2441,1.875968,2.599372,20.736183,4.99e-04,29389.49,82.73,20004864,N/A,2025-08-03 18:09:49
2442,1.558813,2.599372,20.736183,4.99e-04,29307.39,82.49,20013056,N/A,2025-08-03 18:09:50
2443,4.051758,2.599372,20.736183,4.99e-04,29344.26,82.60,20021248,N/A,2025-08-03 18:09:50
2444,1.485262,2.599372,20.736183,4.99e-04,29376.83,82.69,20029440,N/A,2025-08-03 18:09:50
2445,2.210450,2.599372,20.736183,4.99e-04,29808.69,83.91,20037632,N/A,2025-08-03 18:09:50
2446,1.747781,2.599372,20.736183,4.99e-04,29801.22,83.88,20045824,N/A,2025-08-03 18:09:51
2447,2.407354,2.599372,20.736183,4.99e-04,29794.50,83.87,20054016,N/A,2025-08-03 18:09:51
2448,3.791789,2.599372,20.736183,4.99e-04,29803.23,83.89,20062208,N/A,2025-08-03 18:09:51
2449,1.752604,2.599372,20.736183,4.99e-04,30043.91,84.57,20070400,N/A,2025-08-03 18:09:52
2450,3.842488,2.599372,20.736183,4.99e-04,29722.77,83.66,20078592,0.2685,2025-08-03 18:09:52
2451,2.275812,2.599372,20.736183,4.99e-04,29415.69,82.80,20086784,N/A,2025-08-03 18:09:52
2452,2.673107,2.599372,20.736183,4.99e-04,29268.20,82.38,20094976,N/A,2025-08-03 18:09:53
2453,4.797151,2.599372,20.736183,4.99e-04,29226.51,82.27,20103168,N/A,2025-08-03 18:09:53
2454,1.831648,2.599372,20.736183,4.99e-04,29177.42,82.13,20111360,N/A,2025-08-03 18:09:53
2455,3.605814,2.599372,20.736183,4.99e-04,29017.62,81.68,20119552,N/A,2025-08-03 18:09:54
2456,2.884782,2.599372,20.736183,4.99e-04,28924.86,81.42,20127744,N/A,2025-08-03 18:09:54
2457,1.651153,2.599372,20.736183,4.99e-04,28673.19,80.71,20135936,N/A,2025-08-03 18:09:54
2458,2.771317,2.599372,20.736183,4.99e-04,28655.79,80.66,20144128,N/A,2025-08-03 18:09:54
2459,4.669446,2.599372,20.736183,4.99e-04,28913.53,81.39,20152320,N/A,2025-08-03 18:09:55
2460,1.923783,2.599372,20.736183,4.99e-04,28566.85,80.41,20160512,0.6664,2025-08-03 18:09:55
2461,3.876303,2.599372,20.736183,4.99e-04,28610.69,80.53,20168704,N/A,2025-08-03 18:09:55
2462,3.471123,2.599372,20.736183,4.99e-04,28563.75,80.40,20176896,N/A,2025-08-03 18:09:56
2463,3.999164,2.599372,20.736183,4.99e-04,28408.87,79.97,20185088,N/A,2025-08-03 18:09:56
2464,2.473318,2.599372,20.736183,4.99e-04,28402.06,79.95,20193280,N/A,2025-08-03 18:09:56
2465,2.018680,2.599372,20.736183,4.99e-04,28518.58,80.27,20201472,N/A,2025-08-03 18:09:57
2466,1.966607,2.599372,20.736183,4.99e-04,28468.77,80.13,20209664,N/A,2025-08-03 18:09:57
2467,3.007130,2.599372,20.736183,4.99e-04,28452.15,80.09,20217856,N/A,2025-08-03 18:09:57
2468,1.332692,2.599372,20.736183,4.99e-04,28445.39,80.07,20226048,N/A,2025-08-03 18:09:58
2469,1.256755,2.599372,20.736183,4.99e-04,28987.20,81.59,20234240,N/A,2025-08-03 18:09:58
2470,2.521224,2.599372,20.736183,4.99e-04,28798.64,81.06,20242432,0.2363,2025-08-03 18:09:58
2471,3.837701,2.599372,20.736183,4.99e-04,28773.18,80.99,20250624,N/A,2025-08-03 18:09:59
2472,1.932410,2.599372,20.736183,4.99e-04,28913.69,81.39,20258816,N/A,2025-08-03 18:09:59
2473,4.548314,2.599372,20.736183,4.99e-04,28973.20,81.55,20267008,N/A,2025-08-03 18:09:59
2474,2.449435,2.599372,20.736183,4.99e-04,28964.40,81.53,20275200,N/A,2025-08-03 18:10:00
2475,3.347172,2.599372,20.736183,4.99e-04,29212.57,82.23,20283392,N/A,2025-08-03 18:10:00
2476,2.280291,2.599372,20.736183,4.99e-04,29251.32,82.34,20291584,N/A,2025-08-03 18:10:00
2477,1.551668,2.599372,20.736183,4.99e-04,29233.67,82.29,20299776,N/A,2025-08-03 18:10:00
2478,1.039863,2.599372,20.736183,4.99e-04,29379.57,82.70,20307968,N/A,2025-08-03 18:10:01
2479,2.062528,2.599372,20.736183,4.99e-04,29633.53,83.41,20316160,N/A,2025-08-03 18:10:01
2480,1.810591,2.599372,20.736183,4.99e-04,29492.20,83.01,20324352,0.3244,2025-08-03 18:10:01
2481,1.789374,2.599372,20.736183,4.99e-04,29516.47,83.08,20332544,N/A,2025-08-03 18:10:02
2482,2.732808,2.599372,20.736183,4.99e-04,29546.63,83.17,20340736,N/A,2025-08-03 18:10:02
2483,3.072999,2.599372,20.736183,4.99e-04,29518.32,83.09,20348928,N/A,2025-08-03 18:10:02
2484,2.799081,2.599372,20.736183,4.99e-04,29524.63,83.11,20357120,N/A,2025-08-03 18:10:03
2485,2.774940,2.599372,20.736183,4.99e-04,29492.19,83.01,20365312,N/A,2025-08-03 18:10:03
2486,2.939040,2.599372,20.736183,4.99e-04,29530.17,83.12,20373504,N/A,2025-08-03 18:10:03
